Africa	Afrika
Anchenoncourt-et-Chazel	Anchenoncourt-et-Chazel
Brunn (Oberpfalz)	Brunn (Opper-Palts)
Bernhardswald	Bernhardswald
Barbing	Barbing
Smalcaldia	Schmalkalden
Consutorium	Nietapparaat
Brennberg	Brennberg
Green Comitatus (Visconsinia)	Green County (Wisconsin)
Palatiolum de Acris	Palazzolo Acreide
Plana Albanensium	Piana degli Albanesi
Rectio mundialis	Wereldregering
Fanum Sanctae Christinae (Sicilia)	Santa Cristina Gela
Ochancourt	Ochancourt
Aukra	Aukra
Dønna	Dønna
Bokn	Bokn
Bindal	Bindal
Ancier	Ancier
Frosta (Norvegia)	Frosta
Decatur Comitatus (Tennesia)	Decatur County (Tennessee)
Noyelles-sur-Mer	Noyelles-sur-Mer
Omiécourt	Omiécourt
Union Comitatus (Ohium)	Union County (Ohio)
Shelby Comitatus (Ohium)	Shelby County (Ohio)
Marion Comitatus (Ohium)	Marion County (Ohio)
Washington Comitatus (Ohium)	Washington County (Ohio)
Warren Comitatus (Ohium)	Warren County (Ohio)
Perry Comitatus (Ohium)	Perry County (Ohio)
Monroe Comitatus (Ohium)	Monroe County (Ohio)
Miami Comitatus (Ohium)	Miami County (Ohio)
Morgan Comitatus (Ohium)	Morgan County (Ohio)
Neuvillette (Samara)	Neuvillette (Somme)
La Neuville-Sire-Bernard	La Neuville-Sire-Bernard
Guntia	Günzburg (stad)
Palatium Hadriani	Palazzo Adriano
Nurlu	Nurlu
Septem miracula mundi	Zeven wereldwonderen van de antieke wereld
Nibas	Nibas
Mellicum	Melk (gemeente)
Comagenis	Tulln an der Donau
Turricula Ardozensis	Torrejón de Ardoz
Scapha (Sicilia)	Sclafani Bagni
Oresmaux	Oresmaux
Insula Foeminarum	Isola delle Femmine
Buxemma	Buscemi (Italië)
Rosolini	Rosolini
Solarinum	Solarino
Fanum Sanctae Marinae Salinensis	Santa Marina Salina
Macropygia rufipennis	Andamanenkoekoeksduif
Cassarum	Cassaro
Breisach am Rhein	Breisach am Rhein
Noble Comitatus (Ohium)	Noble County (Ohio)
Meigs Comitatus (Ohium)	Meigs County (Ohio)
Pike Comitatus (Ohium)	Pike County (Ohio)
Ovillers-la-Boisselle	Ovillers-la-Boisselle
Neuville-lès-Loeuilly	Neuville-lès-Lœuilly
Neuilly-l'Hôpital	Neuilly-l'Hôpital
Abola	Avola
Preble Comitatus	Preble County
Vinton Comitatus	Vinton County
Pactae	Patti (Italië)
Sortinum	Sortino
Bocherium	Buccheri
Francofons	Francofonte
Oissy	Oissy
La Neuville-lès-Bray	La Neuville-lès-Bray
Parvillers-le-Quesnoy	Parvillers-le-Quesnoy
Non plus ultra	Non plus ultra
Offignies	Offignies
Neuville-Coppegueule	Neuville-Coppegueule
Raceburgum	Ratzeburg
Skånland	Skånland
Oneux	Oneux (Frankrijk)
Arteria subclavia	Arteria subclavia
Gwinnett (comitatus)	Gwinnett County
Occoches	Occoches
Cambria Comitatus	Cambria County
Andelarrot	Andelarrot
Highland Comitatus (Ohium)	Highland County (Ohio)
Aufaium (Samara)	Offoy (Somme)
Licking Comitatus	Licking County
Fairfield Comitatus (Ohium)	Fairfield County (Ohio)
Fayette Comitatus (Ohium)	Fayette County (Ohio)
Guernsey Comitatus	Guernsey County
Knox Comitatus (Ohium)	Knox County (Ohio)
Hardin Comitatus (Ohium)	Hardin County (Ohio)
Logan Comitatus (Ohium)	Logan County (Ohio)
Andelot-en-Montagne	Andelot-en-Montagne
Rhaphe penis	Raphe
Rankin Comitatus	Rankin County
Noxubee Comitatus	Noxubee County
Perry Comitatus (Mississippia)	Perry County (Mississippi)
Vågan	Vågan
Tallahatchie Comitatus	Tallahatchie County
Stone Comitatus (Mississippia)	Stone County (Mississippi)
Pontotoc Comitatus (Mississippia)	Pontotoc County (Mississippi)
Quitman Comitatus (Mississippia)	Quitman County (Mississippi)
Panola Comitatus (Mississippia)	Panola County (Mississippi)
Taylor Comitatus (Texia)	Taylor County (Texas)
Jackson Comitatus (Tennesia)	Jackson County (Tennessee)
Anderson Comitatus (Tennesia)	Anderson County (Tennessee)
Lincoln Comitatus (Tennesia)	Lincoln County (Tennessee)
Rocca Florida	Roccafiorita
Motha (Affermo)	Motta d'Affermo
Wright Comitatus (Minnesota)	Wright County (Minnesota)
Palorum Portus	Portopalo di Capo Passero
Marfa	Malfa
Nicollet Comitatus	Nicollet County
Priolus	Priolo Gargallo
Yellow Medicine Comitatus	Yellow Medicine County
Miriae	Merì
Swift Comitatus	Swift County
Viridiana	Giardini-Naxos
Rice Comitatus (Minnesota)	Rice County (Minnesota)
Melillis	Melilli
Sherburne Comitatus	Sherburne County
Recitanum	Reitano
Meeker Comitatus	Meeker County
Red Lake Comitatus	Red Lake County
Stevens Comitatus (Minnesota)	Stevens County (Minnesota)
Lincoln Comitatus (Minnesota)	Lincoln County (Minnesota)
Mower Comitatus	Mower County
Ekerenforda	Eckernförde
Kanabec Comitatus	Kanabec County
Farsund	Farsund
Baar-Ebenhausen	Baar-Ebenhausen
Basti	Baza
Oconto Comitatus	Oconto County
Pargny	Pargny
Bayfield Comitatus	Bayfield County
Simpson Comitatus (Mississippia)	Simpson County (Mississippi)
Sublette Comitatus	Sublette County
Mediojusum	Mezzojuso
Platte Comitatus (Vyomina)	Platte County (Wyoming)
Sheridan Comitatus (Vyomina)	Sheridan County (Wyoming)
Augusta (ad Brisellam)	Oust-Marest
Door Comitatus	Door County
Gladwin Comitatus	Gladwin County
Grand Traverse Comitatus	Grand Traverse County
Luce Comitatus	Luce County
Waseca Comitatus	Waseca County
Hillsdale Comitatus	Hillsdale County
Arnstadium	Arnstadt
Apolda	Apolda
Alameda (California)	Alameda (Californië)
Candicattinum Balnei	Canicattini Bagni
Castrum Novum Siculum	Castronovo di Sicilia
Alcara Frigida	Lercara Friddi
Fanum Sancti Iosephi de Mortillis	San Giuseppe Jato
Calaminna	Ventimiglia di Sicilia
Fanum Sancti Mauri (Sicilia)	San Mauro Castelverde
Hyccara	Carini
Fanum Sanctae Flaviae	Santa Flavia
Antrim Comitatus	Antrim County
Comitissa (Italia)	Contessa Entellina
Eaton Comitatus	Eaton County
Godrianum	Godrano
Leake Comitatus	Leake County
Issaquena Comitatus	Issaquena County
Jasper Comitatus (Mississippia)	Jasper County (Mississippi)
Marion Comitatus (Mississippia)	Marion County (Mississippi)
Himerenses Thermae	Termini Imerese
Itawamba Comitatus	Itawamba County
Trabia	Trabia
Montgomery Comitatus (Mississippia)	Montgomery County (Mississippi)
Parthenicum	Partinico
Kemper Comitatus	Kemper County
Grenada Comitatus	Grenada County
Lowndes Comitatus (Mississippia)	Lowndes County (Mississippi)
Jefferson Comitatus (Mississippia)	Jefferson County (Mississippi)
Tripium	Tripi
Gallus Aureus	Gallodoro
Lamar Comitatus (Mississippia)	Lamar County (Mississippi)
Xiridia	Floridia
Aufhausen	Aufhausen
Xillatum	Scillato
Somersetensis comitatus (Pennsilvania)	Somerset County (Pennsylvania)
Tirrasinum	Terrasini
Eboracensis Comitatus (Pennsilvania)	York County (Pennsylvania)
Mongiuffium Melia	Mongiuffi Melia
Berks Comitatus	Berks County
Sogndal	Sogndal
Misilmerium	Misilmeri
Petralia Superior	Petralia Soprana
Medianeum	Belmonte Mezzagno
Campus Floridus	Campofiorito
Gratterium	Gratteri
Petralia Inferior	Petralia Sottana
Campus Felix Phitaliensis	Campofelice di Fitalia
Richland Comitatus (Illinoesia)	Richland County (Illinois)
Cephala	Cefalà Diana
Whiteside Comitatus	Whiteside County
Caccamum	Caccamo
Logan Comitatus (Illinoesia)	Logan County (Illinois)
Jersey Comitatus	Jersey County
Morgan Comitatus (Illinoesia)	Morgan County (Illinois)
Sangamon Comitatus	Sangamon County
Fulton Comitatus (Illinoesia)	Fulton County (Illinois)
Rock Island Comitatus	Rock Island County
Militellus	Militello Rosmarino
Iroquois Comitatus	Iroquois County
Magnum opus	Magnum opus
Pike Comitatus (Illinoesia)	Pike County (Illinois)
Warren Comitatus (Illinoesia)	Warren County (Illinois)
Schuyler Comitatus (Illinoesia)	Schuyler County (Illinois)
Stephenson Comitatus	Stephenson County
Lee Comitatus (Illinoesia)	Lee County (Illinois)
Bad Rodach	Bad Rodach
Mackinac Comitatus	Mackinac County
Dickinson Comitatus (Michigania)	Dickinson County (Michigan)
Emmet Comitatus (Michigania)	Emmet County (Michigan)
Baraga Comitatus	Baraga County
Freeborn Comitatus	Freeborn County
Stearns Comitatus	Stearns County
Lyon Comitatus (Minnesota)	Lyon County (Minnesota)
Wadena Comitatus	Wadena County
Traverse Comitatus	Traverse County
Rock Comitatus (Minnesota)	Rock County (Minnesota)
Pennington Comitatus (Minnesota)	Pennington County (Minnesota)
Lake Comitatus (Minnesota)	Lake County (Minnesota)
Sibley Comitatus	Sibley County
Madison Comitatus (Mississippia)	Madison County (Mississippi)
Nobles Comitatus	Nobles County
Ramsey Comitatus (Minnesota)	Ramsey County (Minnesota)
Roseau Comitatus	Roseau County
Mille Lacs Comitatus	Mille Lacs County
Forrest Comitatus	Forrest County
Wilkin Comitatus	Wilkin County
Lawrence Comitatus (Mississippia)	Lawrence County (Mississippi)
Lake of the Woods Comitatus	Lake of the Woods County
Scott Comitatus (Minnesota)	Scott County (Minnesota)
Lee Comitatus (Mississippia)	Lee County (Mississippi)
Morrison Comitatus	Morrison County
Monroe Comitatus (Mississippia)	Monroe County (Mississippi)
Winona Comitatus	Winona County
Jefferson Davis Comitatus	Jefferson Davis County
Le Sueur Comitatus	Le Sueur County
Watonwan Comitatus	Watonwan County
Hart (comitatus Georgiae)	Hart County (Georgia)
Moultrie Comitatus	Moultrie County
Mason Comitatus (Illinoesia)	Mason County (Illinois)
Alimena	Alimena
Ciminna	Ciminna
Mazaria Sancti Andreae	Mazzarrà Sant'Andrea
Gulisanum	Collesano
Marineum	Marineo
Calatavuturum	Caltavuturo
Arnbruck	Arnbruck
Lascaris	Lascari
Mons Maior (Sicilia)	Montemaggiore Belsito
Castrum Bonum	Castelbuono
Fanum Sanctae Victoriae (Sicilia)	Santa Domenica Vittoria
Bischofsmais	Bischofsmais
Mercer Comitatus (Illinoesia)	Mercer County (Illinois)
Raccudia	Raccuja
Trappetum Cannamelarum	Trappeto
Bayerisch Eisenstein	Bayerisch Eisenstein
Fanum Sancti Philippi ad Melam	San Filippo del Mela
Macoupin Comitatus	Macoupin County
Böbrach	Böbrach
Marshall Comitatus (Illinoesia)	Marshall County (Illinois)
Lawrence Comitatus (Illinoesia)	Lawrence County (Illinois)
Lee (comitatus Georgiae)	Lee County (Georgia)
Webster (comitatus Georgiae)	Webster County (Georgia)
Chick-fil-A	Chick-fil-A
Lincoln (comitatus Georgiae)	Lincoln County (Georgia)
Oglethorpe (comitatus)	Oglethorpe County
Warren Comitatus (Georgia)	Warren County (Georgia)
Pike (comitatus Georgiae)	Pike County (Georgia)
Wimpina	Bad Wimpfen
Whitfield (comitatus)	Whitfield County
Stewart (comitatus Georgiae)	Stewart County (Georgia)
Union (comitatus Georgiae)	Union County (Georgia)
Peach (comitatus)	Peach County
Laurens (comitatus Georgiae)	Laurens County (Georgia)
Campus Regalis	Camporeale
Baucina	Baucina
Sinzing	Sinzing
Castania (Sicilia)	Castell'Umberto
Fanum Sancti Angeli de Brolo	Sant'Angelo di Brolo
Fanum Sancti Alexii (Sicilia)	Sant'Alessio Siculo
Fanum Sanctae Agathae Militellensis	Sant'Agata di Militello
Cannetum (Sicilia)	Fondachelli-Fantina
Wilkes (comitatus Georgiae)	Wilkes County (Georgia)
Wayne (comitatus Georgiae)	Wayne County (Georgia)
Matthaeus Kassovitz	Mathieu Kassovitz
Stephanus Zahn	Steve Zahn
Mojus (Sicilia)	Mojo Alcantara
Roccella (Sicilia)	Roccella Valdemone
Saponaria (Sicilia)	Saponara
Casalis Vetus (Sicilia)	Casalvecchio Siculo
Limina (Sicilia)	Limina
Ucria	Ucria
Fanum Sancti Philadelphi	San Fratello
Delta Comitatus (Michigania)	Delta County (Michigan)
Valdina	Valdina
Thermae Vigilatoris	Terme Vigliatore
Arenac Comitatus	Arenac County
Rocca Valdina	Roccavaldina
Chippewa Comitatus (Michigania)	Chippewa County (Michigan)
Cheboygan Comitatus	Cheboygan County
Vergis	Berja
Rubribaculum Orientale Paroecia	East Baton Rouge Parish
Narrosse	Narrosse
Hall (comitatus Georgiae)	Hall County (Georgia)
Elbert (comitatus Georgiae)	Elbert County (Georgia)
Macon (comitatus Georgiae)	Macon County (Georgia)
Oconee (comitatus Georgiae)	Oconee County (Georgia)
Titianus Ferro	Tiziano Ferro
Dawson (comitatus Georgiae)	Dawson County (Georgia)
Dooly (comitatus)	Dooly County
Lumpkin (comitatus)	Lumpkin County
Muscogee (comitatus)	Muscogee County
Andilly (Carantonus Maritimus)	Andilly (Charente-Maritime)
Henry (comitatus Georgiae)	Henry County (Georgia)
Irwin (comitatus)	Irwin County
Grady (comitatus Georgiae)	Grady County (Georgia)
Andillicum (Sabaudia Superior)	Andilly (Haute-Savoie)
McDuffie (comitatus)	McDuffie County
Lanier (comitatus)	Lanier County
Randaberg	Randaberg
Alexander McCowen	Alec McCowen
Selbu	Selbu
Ghostbusters II	Ghostbusters II
Midtre Gauldal	Midtre Gauldal
Fontarabia	Hondarribia
Guecho	Getxo
Curtis Azonis	Cortazzone
Andornay	Andornay
Terra Alta (Indiana)	Terre Haute
Arteria cerebri posterior	Arteria cerebri posterior
Claiborne Comitatus (Mississippia)	Claiborne County (Mississippi)
Fricdislaria	Fritzlar
Gualteris	Gualtieri Sicaminò
Mola (Sicilia)	Castelmola
Antelium	Antillo
Palearia	Pagliara
Mons Albanus (Sicilia)	Montalbano Elicona
Casalis Novus (Sicilia)	Basicò
Rhodia	Rodì Milici
Chisarum	Cesarò
Condronum	Condrò
McIntosh (comitatus Georgiae)	McIntosh County (Georgia)
Res transitionis	Transitieobject
Andover	Andover (Hampshire)
Fanum Sanctae Luciae ad Melam	Santa Lucia del Mela
Epocha Campanica	Campanien
Jojusa	Gioiosa Marea
Flumen Dionysii	Fiumedinisi
Fanum Sancti Petri supra Pactas	San Piero Patti
Gaggis	Gaggi
Kvalsund	Kvalsund
Ludovicus Bourgeois	Louis Bourgeois
Monroe (comitatus Georgiae)	Monroe County (Georgia)
Echols (comitatus)	Echols County
Long (comitatus)	Long County
Decatur (comitatus Georgiae)	Decatur County (Georgia)
Jones (comitatus Georgiae)	Jones County (Georgia)
Evans (comitatus)	Evans County
Lamar (comitatus Georgiae)	Lamar County (Georgia)
Gilmer (comitatus Georgiae)	Gilmer County (Georgia)
Jeff Davis (comitatus Georgiae)	Jeff Davis County (Georgia)
Murray (comitatus Georgiae)	Murray County (Georgia)
Fannin (comitatus Georgiae)	Fannin County (Georgia)
Morgan (comitatus Georgiae)	Morgan County (Georgia)
Carroll Comitatus (Georgia)	Carroll County (Georgia)
Forsyth (comitatus Georgiae)	Forsyth County (Georgia)
Mitchell (comitatus Georgiae)	Mitchell County (Georgia)
Miller (comitatus Georgiae)	Miller County (Georgia)
Hancock (comitatus Georgiae)	Hancock County (Georgia)
Montgomery (comitatus Georgiae)	Montgomery County (Georgia)
Lowndes (comitatus Georgiae)	Lowndes County (Georgia)
Gaular	Gaular
Fusa	Fusa (gemeente)
Gjemnes	Gjemnes
Balestrand	Balestrand
Andrea	Andrea (voornaam)
Eide	Eide (Møre og Romsdal)
Gol (Norvegia)	Gol (gemeente)
Bjerkreim	Bjerkreim
Bardu	Bardu
Tortoricis	Tortorici
Mytistratum	Mistretta
Vena subclavia	Vena subclavia
Turris Nova	Torrenova
Floresta	Floresta (Italië)
Comitatus Allensis Indianensis	Allen County (Indiana)
Spadafora	Spadafora
Scaletta	Scaletta Zanclea
Capytium	Capizzi
Fanum Sancti Salvatoris de Fitalia	San Salvatore di Fitalia
Furnaris Arx	Furnari
Granitis	Graniti
Flekkefjord	Flekkefjord
Libricium	Librizzi
Thusa	Tusa
Castellucium (Sicilia)	Castel di Lucio
Columbia Comitatus (Visconsinia)	Columbia County (Wisconsin)
The Last of the Mohicans	De laatste der Mohikanen (boek)
Andreas Carolus Ferrari	Andrea Carlo Ferrari
Duval Comitatus (Florida)	Duval County (Florida)
Hamtoni comitatus (Virginia Occidentalis)	Hampshire County (West Virginia)
Peniculus	Viltstift
Factio centralis (Norvegia)	Senterpartiet
Claudius Le Jeune	Claude Lejeune
Andreas De Carlo	Andrea De Carlo
Grane (Nordland)	Grane (Nordland)
Herøy	Herøy (Møre og Romsdal)
Vicksburgum	Vicksburg (Mississippi)
Sluderns	Schluderns
Fanum Sancti Angeli in Vado	Sant'Angelo in Vado
Aulacum	Olang
Snales-Fanum Sancti Felicis	Unsere Liebe Frau im Walde-Sankt Felix
Flora (Norvegia)	Flora (Sogn og Fjordane)
Stilvis (Italia)	Stilfs
Snåsa	Snåsa
Tysfjord	Tysfjord (gemeente)
776 a.C.n.	776 v.Chr.
715 a.C.n.	715 v.Chr.
753 a.C.n.	753 v.Chr.
750 a.C.n.	750 v.Chr.
735 a.C.n.	735 v.Chr.
743 a.C.n.	743 v.Chr.
Herøy (Nordland)	Herøy (Nordland)
Os (Hordaland)	Os (Hordaland)
Kåfjord (commune)	Kåfjord (Troms)
Ulstein	Ulstein
Tysvær	Tysvær
Time (Norvegia)	Time (Noorwegen)
Malvik	Malvik
Vanylven	Vanylven
Namsskogan	Namsskogan
Lierne	Lierne (Noorwegen)
Steigen	Steigen
Norddal	Norddal
Lyngen	Lyngen (gemeente)
Kvitsøy	Kvitsøy
Hareid	Hareid
Hyllestad	Hyllestad
Mandonicis	Mandanici
Rennesøy	Rennesøy
Hornindal	Hornindal
Ultina	Ulten
Tydal	Tydal
Nordreisa	Nordreisa
Nesna	Nesna
Vevelstad	Vevelstad
Huntingdon Comitatus	Huntingdon County
Crawford Comitatus (Pennsilvania)	Crawford County (Pennsylvania)
Clinton Comitatus (Pennsilvania)	Clinton County (Pennsylvania)
Greene Comitatus (Pennsilvania)	Greene County (Pennsylvania)
Beaver Comitatus (Pennsilvania)	Beaver County (Pennsylvania)
Lehigh Comitatus	Lehigh County
Cubières	Cubières
Franklin Comitatus (Pennsilvania)	Franklin County (Pennsylvania)
Cativilla	Chaville
Cumberland Comitatus (Pennsilvania)	Cumberland County (Pennsylvania)
Cameron Comitatus (Pennsilvania)	Cameron County (Pennsylvania)
Indiana Comitatus	Indiana County
Blair Comitatus	Blair County
Jefferson Comitatus (Pennsilvania)	Jefferson County (Pennsylvania)
Mifflin Comitatus	Mifflin County
Northumberland Comitatus (Pennsilvania)	Northumberland County (Pennsylvania)
Wayne Comitatus (Pennsilvania)	Wayne County (Pennsylvania)
Bedford Comitatus (Pennsilvania)	Bedford County (Pennsylvania)
Armstrong Comitatus (Pennsilvania)	Armstrong County (Pennsylvania)
Bucks Comitatus	Bucks County
Clarion Comitatus	Clarion County
Schuylkill Comitatus	Schuylkill County
Fulton Comitatus (Pennsilvania)	Fulton County (Pennsylvania)
Bedfordiensis comitatus (Virginia)	Bedford County (Virginia)
Clearfield Comitatus	Clearfield County
Forest Comitatus (Pennsilvania)	Forest County (Pennsylvania)
Venango Comitatus	Venango County
Centre Comitatus	Centre County
Elk Comitatus (Pennsilvania)	Elk County (Pennsylvania)
Landsbergium	Landsberg am Lech (stad)
Schlanderna	Schlanders
Fluctus Coreanus	Koreaanse golf
Papenteich (commune generale)	Samtgemeinde Papenteich
La Forêt-du-Temple	La Forêt-du-Temple
Madison Comitatus (Florida)	Madison County (Florida)
St. Johns Comitatus	St. Johns County
Okaloosa Comitatus	Okaloosa County
Kankakee Comitatus	Kankakee County
Santa Rosa Comitatus	Santa Rosa County
Emmendingen	Emmendingen (stad)
Hechingen	Hechingen
Condate ad Scaldim	Condé-sur-l'Escaut
Crana	Kronach (stad)
Volusia Comitatus	Volusia County
Kalawao Comitatus	Kalawao County
Knox Comitatus (Illinoesia)	Knox County (Illinois)
Pinellas Comitatus	Pinellas County
Tazewell Comitatus (Illinoesia)	Tazewell County (Illinois)
St. Lucie Comitatus	St. Lucie County
Cheong Wa Dae	Blauwe Huis
Putnam Comitatus (Illinoesia)	Putnam County (Illinois)
The Killing Fields	The Killing Fields (film)
Casteljaloux	Casteljaloux
Luyten 726-8	Luyten 726-8
Circulus sanguinis minor	Kleine bloedsomloop
Lee Comitatus (Florida)	Lee County (Florida)
Broward Comitatus	Broward County
Smith Comitatus (Tennesia)	Smith County (Tennessee)
McMinn Comitatus	McMinn County
Selimus I (sultanus Ottomanicus)	Selim I
Giske	Giske
Flakstad	Flakstad
Fosnes	Fosnes
Arteria temporalis superficialis	Arteria temporalis superficialis
Dilinga	Dillingen an der Donau (stad)
Moore Comitatus (Tennesia)	Moore County (Tennessee)
Overton Comitatus	Overton County
Madison Comitatus (Tennesia)	Madison County (Tennessee)
Fentress Comitatus	Fentress County
Jefferson Comitatus (Tennesia)	Jefferson County (Tennessee)
Lake Comitatus (Tennesia)	Lake County (Tennessee)
Warren Comitatus (Tennesia)	Warren County (Tennessee)
Pickett Comitatus	Pickett County
Alcodium	Alcoy (Spanje)
Index praenominum	Lijst van veelvoorkomende jongensnamen in het Nederlands taalgebied
Galatis	Galati Mamertino
Campbell Comitatus (Tennesia)	Campbell County (Tennessee)
Turris Vallis	San Martin de Tor
DeKalb Comitatus (Tennesia)	DeKalb County (Tennessee)
Turris Crypta	Torregrotta
Chester Comitatus (Tennesia)	Chester County (Tennessee)
Nicaea (Sicilia)	Nizza di Sicilia
Bradley Comitatus (Tennesia)	Bradley County (Tennessee)
Briosa	Villafranca Tirrena
Benton Comitatus (Tennesia)	Benton County (Tennessee)
Fanum Sancti Stephani de Camastra	Santo Stefano di Camastra
Cannon Comitatus	Cannon County
Turlanum	Terlan
Dickson Comitatus	Dickson County
Clay Comitatus (Tennesia)	Clay County (Tennessee)
Bledsoe Comitatus	Bledsoe County
Concilia Dei	Assemblies of God
Brown Comitatus (Visconsinia)	Brown County (Wisconsin)
Crawford Comitatus (Visconsinia)	Crawford County (Wisconsin)
Carroll Comitatus (Tennesia)	Carroll County (Tennessee)
Fond du Lac Comitatus	Fond du Lac County
Barron Comitatus	Barron County
Dunn Comitatus (Visconsinia)	Dunn County (Wisconsin)
Trempealeau Comitatus	Trempealeau County
Calumet Comitatus	Calumet County
